article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
243937001,243937,Straight Edge 5p Socks,302,Socks,Socks & Tights,1010016,Solid,9,Black,4,Dark,5,Black,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit socks in a soft cotton blend.
243937018,243937,Straight Edge 5p Socks,302,Socks,Socks & Tights,1010010,Melange,8,Dark Grey,4,Dark,12,Grey,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit socks in a soft cotton blend.
243937023,243937,Straight Edge 5p Socks,302,Socks,Socks & Tights,1010010,Melange,43,Dark Red,4,Dark,18,Red,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit socks in a soft cotton blend.
243937024,243937,Straight Edge 5p Socks,302,Socks,Socks & Tights,1010010,Melange,13,Beige,1,Dusty Light,11,Beige,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit socks in a soft cotton blend.
243937025,243937,Straight Edge 5p Socks,302,Socks,Socks & Tights,1010020,Contrast,9,Black,4,Dark,5,Black,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit socks in a soft cotton blend.
243937028,243937,Straight Edge 5p Socks,302,Socks,Socks & Tights,1010020,Contrast,9,Black,4,Dark,5,Black,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit socks in a soft cotton blend.
244267001,244267,Silver lake,252,Sweater,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,Purl-knit jumper in a cotton blend with a slightly wider neckline and 3/4-length sleeves.
244267004,244267,Silver lake,252,Sweater,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,Purl-knit jumper in a cotton blend with a slightly wider neckline and 3/4-length sleeves.
244267017,244267,Silver lake,252,Sweater,Garment Upper body,1010013,Other pattern,51,Light Pink,1,Dusty Light,4,Pink,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,Purl-knit jumper in a cotton blend with a slightly wider neckline and 3/4-length sleeves.
244267021,244267,Silver lake,252,Sweater,Garment Upper body,1010013,Other pattern,71,Light Blue,1,Dusty Light,2,Blue,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,Purl-knit jumper in a cotton blend with a slightly wider neckline and 3/4-length sleeves.
244267027,244267,Silver lake,252,Sweater,Garment Upper body,1010026,Other structure,14,Dark Beige,2,Medium Dusty,13,Brown,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,Purl-knit jumper in a cotton blend with a slightly wider neckline and 3/4-length sleeves.
244267028,244267,Silver lake,252,Sweater,Garment Upper body,1010026,Other structure,73,Dark Blue,4,Dark,2,Blue,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,Purl-knit jumper in a cotton blend with a slightly wider neckline and 3/4-length sleeves.
244267029,244267,Silver lake,252,Sweater,Garment Upper body,1010027,Neps,51,Light Pink,1,Dusty Light,4,Pink,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,Purl-knit jumper in a cotton blend with a slightly wider neckline and 3/4-length sleeves.
244267032,244267,Silver lake,252,Sweater,Garment Upper body,1010013,Other pattern,9,Black,4,Dark,5,Black,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,Purl-knit jumper in a cotton blend with a slightly wider neckline and 3/4-length sleeves.
244269018,244269,Basic Henley body,256,Bodysuit,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,Long-sleeved bodysuit in ribbed organic cotton jersey with ribbing at the cuffs and press-studs at the top and crotch.
244269019,244269,Basic Henley body,256,Bodysuit,Garment Upper body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,Long-sleeved bodysuit in ribbed organic cotton jersey with ribbing at the cuffs and press-studs at the top and crotch.
244269020,244269,Basic Henley body,256,Bodysuit,Garment Upper body,1010017,Stripe,13,Beige,1,Dusty Light,1,Mole,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,Long-sleeved bodysuit in ribbed organic cotton jersey with ribbing at the cuffs and press-studs at the top and crotch.
244853002,244853,Basic Hood,308,Hoodie,Garment Upper body,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,"Jacket in sweatshirt fabric made from organic cotton with a jersey-lined hood, zip at the front, and ribbing at the cuffs and hem. Brushed inside."
244853030,244853,Basic Hood,308,Hoodie,Garment Upper body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,"Jacket in sweatshirt fabric made from organic cotton with a jersey-lined hood, zip at the front, and ribbing at the cuffs and hem. Brushed inside."
244853032,244853,Basic Hood,308,Hoodie,Garment Upper body,1010016,Solid,91,Light Green,3,Light,19,Green,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,"Jacket in sweatshirt fabric made from organic cotton with a jersey-lined hood, zip at the front, and ribbing at the cuffs and hem. Brushed inside."
244853036,244853,Basic Hood,308,Hoodie,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,"Jacket in sweatshirt fabric made from organic cotton with a jersey-lined hood, zip at the front, and ribbing at the cuffs and hem. Brushed inside."
245348002,245348,Santa Hat,75,Hat/beanie,Accessories,1010014,Placement print,42,Red,7,Medium,18,Red,9985,Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Fine-knit hat with a pompom on top, a turned-up hem with a text motif, and a detachable pile beard."
247072018,247072,2P SS Girly PJ,295,Pyjama jumpsuit/playsuit,Nightwear,1010001,All over pattern,41,Light Red,7,Medium,18,Red,6563,Baby Nightwear,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1017,"Under-, Nightwear","All-in-one pyjamas in soft, organic cotton jersey with short sleeves, short legs and press-stud fastenings."
247072020,247072,2P SS Girly PJ,295,Pyjama jumpsuit/playsuit,Nightwear,1010001,All over pattern,51,Light Pink,1,Dusty Light,4,Pink,6563,Baby Nightwear,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1017,"Under-, Nightwear","All-in-one pyjamas in soft, organic cotton jersey with short sleeves, short legs and press-stud fastenings."
247072022,247072,2P SS Girly PJ,295,Pyjama jumpsuit/playsuit,Nightwear,1010001,All over pattern,41,Light Red,5,Bright,3,Orange,6563,Baby Nightwear,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1017,"Under-, Nightwear","All-in-one pyjamas in soft, organic cotton jersey with short sleeves, short legs and press-stud fastenings."
247072023,247072,2P SS Girly PJ,295,Pyjama jumpsuit/playsuit,Nightwear,1010001,All over pattern,81,Light Turquoise,3,Light,7,Turquoise,6563,Baby Nightwear,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1017,"Under-, Nightwear","All-in-one pyjamas in soft, organic cotton jersey with short sleeves, short legs and press-stud fastenings."
247072025,247072,2P SS Girly PJ,295,Pyjama jumpsuit/playsuit,Nightwear,1010001,All over pattern,71,Light Blue,3,Light,2,Blue,6563,Baby Nightwear,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1017,"Under-, Nightwear","All-in-one pyjamas in soft, organic cotton jersey with short sleeves, short legs and press-stud fastenings."
247072026,247072,2P SS Girly PJ,295,Pyjama jumpsuit/playsuit,Nightwear,1010001,All over pattern,51,Light Pink,1,Dusty Light,4,Pink,6563,Baby Nightwear,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1017,"Under-, Nightwear","All-in-one pyjamas in soft, organic cotton jersey with short sleeves, short legs and press-stud fastenings."
247072031,247072,2P SS Girly PJ,295,Pyjama jumpsuit/playsuit,Nightwear,1010001,All over pattern,10,White,3,Light,9,White,6563,Baby Nightwear,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1017,"Under-, Nightwear","All-in-one pyjamas in soft, organic cotton jersey with short sleeves, short legs and press-stud fastenings."
247072032,247072,2P SS Girly PJ,295,Pyjama jumpsuit/playsuit,Nightwear,1010001,All over pattern,51,Light Pink,1,Dusty Light,4,Pink,6563,Baby Nightwear,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1017,"Under-, Nightwear","All-in-one pyjamas in soft, organic cotton jersey with short sleeves, short legs and press-stud fastenings."
249136006,249136,Skinny Ankel Denim,272,Trousers,Garment Lower body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers,"Ankle-length jeans in washed stretch denim with fake front pockets, real back pockets and tapered legs. Wide jersey ribbing at the waist for best fit."
249136011,249136,Skinny Ankel Denim,272,Trousers,Garment Lower body,1010023,Denim,10,White,3,Light,9,White,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers,"Ankle-length jeans in washed stretch denim with fake front pockets, real back pockets and tapered legs. Wide jersey ribbing at the waist for best fit."
249136015,249136,Skinny Ankel Denim,272,Trousers,Garment Lower body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers,"Ankle-length jeans in washed stretch denim with fake front pockets, real back pockets and tapered legs. Wide jersey ribbing at the waist for best fit."
249136019,249136,Skinny Ankel Denim,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers,"Ankle-length jeans in washed stretch denim with fake front pockets, real back pockets and tapered legs. Wide jersey ribbing at the waist for best fit."
249136020,249136,Skinny Ankel Denim,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers,"Ankle-length jeans in washed stretch denim with fake front pockets, real back pockets and tapered legs. Wide jersey ribbing at the waist for best fit."
249136022,249136,Skinny Ankel Denim,272,Trousers,Garment Lower body,1010023,Denim,73,Dark Blue,2,Medium Dusty,6,Lilac Purple,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers,"Ankle-length jeans in washed stretch denim with fake front pockets, real back pockets and tapered legs. Wide jersey ribbing at the waist for best fit."
249136023,249136,Skinny Ankel Denim,272,Trousers,Garment Lower body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers,"Ankle-length jeans in washed stretch denim with fake front pockets, real back pockets and tapered legs. Wide jersey ribbing at the waist for best fit."
249136025,249136,Skinny Ankel Denim,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers,"Ankle-length jeans in washed stretch denim with fake front pockets, real back pockets and tapered legs. Wide jersey ribbing at the waist for best fit."
249136028,249136,Skinny Ankel Denim,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers,"Ankle-length jeans in washed stretch denim with fake front pockets, real back pockets and tapered legs. Wide jersey ribbing at the waist for best fit."
249136034,249136,Skinny Ankel Denim,272,Trousers,Garment Lower body,1010023,Denim,73,Dark Blue,2,Medium Dusty,2,Blue,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers,"Ankle-length jeans in washed stretch denim with fake front pockets, real back pockets and tapered legs. Wide jersey ribbing at the waist for best fit."
250099001,250099,Mama Heavy Plain 2p Tights,304,Underwear Tights,Socks & Tights,1010016,Solid,9,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit tights with extra space for a growing tummy.
250099002,250099,Mama Heavy Plain 2p Tights,304,Underwear Tights,Socks & Tights,1010016,Solid,7,Grey,2,Medium Dusty,12,Grey,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit tights with extra space for a growing tummy.
250457010,250457,Brandon denim cropped,274,Shorts,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,5658,Shorts,F,Menswear,3,Menswear,21,Contemporary Casual,1025,Shorts,"5-pocket knee-length shorts in washed denim with hard-worn details, a regular waist and button fly."
251510001,251510,Push up 70 den 1p Tights,304,Underwear Tights,Socks & Tights,1010016,Solid,9,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Push-up tights that lift and shape with an elasticated waist. 70 denier.
252229001,252229,Lory sweatpants (1),272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,5962,Jersey Fancy DS,D,Divided,2,Divided,58,Divided Selected,1005,Jersey Fancy,"Sweatpants with an elasticated drawstring waist, zipped side pockets, a fake back pocket, low crotch and tapered legs with ribbed hems."
252298002,252298,Didi denim,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,5961,Dresses DS,D,Divided,2,Divided,58,Divided Selected,1013,Dresses Ladies,"Jeans in washed, stretch denim with hard-worn details, a regular waist, front and back pockets and skinny legs."
252298005,252298,Danae jeans,272,Trousers,Garment Lower body,1010001,All over pattern,6,Light Grey,1,Dusty Light,12,Grey,5961,Dresses DS,D,Divided,2,Divided,58,Divided Selected,1013,Dresses Ladies,"Jeans in washed, stretch denim with hard-worn details, a regular waist, front and back pockets and skinny legs."
252298006,252298,Danae jeans,272,Trousers,Garment Lower body,1010016,Solid,43,Dark Red,4,Dark,18,Red,5961,Dresses DS,D,Divided,2,Divided,58,Divided Selected,1013,Dresses Ladies,"Jeans in washed, stretch denim with hard-worn details, a regular waist, front and back pockets and skinny legs."
252298013,252298,Danae jeans,272,Trousers,Garment Lower body,1010001,All over pattern,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,5961,Dresses DS,D,Divided,2,Divided,58,Divided Selected,1013,Dresses Ladies,"Jeans in washed, stretch denim with hard-worn details, a regular waist, front and back pockets and skinny legs."
